id,latitude,longitude,localtime,timestamps,conds,winddird,windspd,temperatur,fog,rain,snow,thunder,tornado
3563,40.67,-73.94,2014/06/29 20:51,1404089460,Clear,0,5.6,22.8,0,0,0,0,0
3564,40.67,-73.94,2014/06/29 21:51,1404093060,Clear,0,5.6,22.8,0,0,0,0,0
3565,40.67,-73.94,2014/06/29 22:51,1404096660,Clear,0,0,23.3,0,0,0,0,0
3566,40.67,-73.94,2014/06/29 23:51,1404100260,Clear,200,5.6,22.8,0,0,0,0,0
3567,40.67,-73.94,2014/06/30 00:51,1404103860,Clear,0,5.6,22.2,0,0,0,0,0
3568,40.67,-73.94,2014/06/30 01:51,1404107460,Clear,240,7.4,22.2,0,0,0,0,0
3569,40.67,-73.94,2014/06/30 02:51,1404111060,Clear,0,0,21.7,0,0,0,0,0
3570,40.67,-73.94,2014/06/30 03:51,1404114660,Clear,250,9.3,21.1,0,0,0,0,0
3571,40.67,-73.94,2014/06/30 04:51,1404118260,Clear,0,0,20.6,0,0,0,0,0
3572,40.67,-73.94,2014/06/30 05:51,1404121860,Clear,0,0,20.6,0,0,0,0,0
3573,40.67,-73.94,2014/06/30 06:51,1404125460,Scattered Clouds,0,7.4,21.1,0,0,0,0,0
3574,40.67,-73.94,2014/06/30 07:51,1404129060,Mostly Cloudy,0,0,21.7,0,0,0,0,0
3575,40.67,-73.94,2014/06/30 08:51,1404132660,Clear,0,5.6,23.3,0,0,0,0,0
3576,40.67,-73.94,2014/06/30 09:51,1404136260,Clear,0,7.4,23.9,0,0,0,0,0
3577,40.67,-73.94,2014/06/30 10:51,1404139860,Mostly Cloudy,0,7.4,26.1,0,0,0,0,0
3578,40.67,-73.94,2014/06/30 11:51,1404143460,Clear,0,5.6,27.2,0,0,0,0,0
3579,40.67,-73.94,2014/06/30 12:51,1404147060,Partly Cloudy,0,7.4,28.3,0,0,0,0,0
3580,40.67,-73.94,2014/06/30 13:51,1404150660,Clear,0,-9999,28.9,0,0,0,0,0
3581,40.67,-73.94,2014/06/30 14:51,1404154260,Scattered Clouds,0,-9999,28.3,0,0,0,0,0
3582,40.67,-73.94,2014/06/30 15:51,1404157860,Clear,0,-9999,27.8,0,0,0,0,0
3583,40.67,-73.94,2014/06/30 16:51,1404161460,Mostly Cloudy,0,0,27.8,0,0,0,0,0
3584,40.67,-73.94,2014/06/30 17:51,1404165060,Clear,0,0,27.2,0,0,0,0,0
3585,40.67,-73.94,2014/06/30 18:51,1404168660,Clear,0,5.6,26.1,0,0,0,0,0
3586,40.67,-73.94,2014/06/30 19:51,1404172260,Clear,0,0,25,0,0,0,0,0
3587,40.67,-73.94,2014/06/30 20:51,1404175860,Clear,0,0,24.4,0,0,0,0,0
3588,40.67,-73.94,2014/06/30 21:51,1404179460,Clear,0,5.6,24.4,0,0,0,0,0
3589,40.67,-73.94,2014/06/30 22:51,1404183060,Clear,180,7.4,23.9,0,0,0,0,0
3590,40.67,-73.94,2014/06/30 23:51,1404186660,Clear,0,7.4,24.4,0,0,0,0,0
3591,40.67,-73.94,2014/07/01 00:51,1404190260,Clear,250,7.4,23.9,0,0,0,0,0
3592,40.67,-73.94,2014/07/01 01:51,1404193860,Clear,0,11.1,23.9,0,0,0,0,0
3593,40.67,-73.94,2014/07/01 02:51,1404197460,Clear,260,13,23.3,0,0,0,0,0
3594,40.67,-73.94,2014/07/01 03:51,1404201060,Clear,250,5.6,22.8,0,0,0,0,0
3595,40.67,-73.94,2014/07/01 04:51,1404204660,Clear,250,9.3,22.8,0,0,0,0,0
3596,40.67,-73.94,2014/07/01 05:51,1404208260,Clear,0,0,22.2,0,0,0,0,0
3597,40.67,-73.94,2014/07/01 06:51,1404211860,Clear,0,-9999,23.3,0,0,0,0,0
3598,40.67,-73.94,2014/07/01 07:51,1404215460,Mostly Cloudy,0,-9999,23.9,0,0,0,0,0
3599,40.67,-73.94,2014/07/01 08:51,1404219060,Clear,0,-9999,24.4,0,0,0,0,0
3600,40.67,-73.94,2014/07/01 09:51,1404222660,Clear,0,0,26.1,0,0,0,0,0
3601,40.67,-73.94,2014/07/01 10:51,1404226260,Clear,0,5.6,27.8,0,0,0,0,0
3602,40.67,-73.94,2014/07/01 11:51,1404229860,Partly Cloudy,0,7.4,30,0,0,0,0,0
3603,40.67,-73.94,2014/07/01 12:51,1404233460,Partly Cloudy,0,9.3,30.6,0,0,0,0,0
3604,40.67,-73.94,2014/07/01 13:51,1404237060,Mostly Cloudy,170,11.1,31.1,0,0,0,0,0
3605,40.67,-73.94,2014/07/01 14:51,1404240660,Mostly Cloudy,180,9.3,29.4,0,0,0,0,0
3606,40.67,-73.94,2014/07/01 15:51,1404244260,Partly Cloudy,170,9.3,30,0,0,0,0,0
3607,40.67,-73.94,2014/07/01 16:51,1404247860,Mostly Cloudy,0,7.4,28.9,0,0,0,0,0
3608,40.67,-73.94,2014/07/01 17:51,1404251460,Partly Cloudy,0,7.4,29.4,0,0,0,0,0
3609,40.67,-73.94,2014/07/01 18:51,1404255060,Mostly Cloudy,0,7.4,28.9,0,0,0,0,0
3610,40.67,-73.94,2014/07/01 19:51,1404258660,Clear,180,11.1,28.3,0,0,0,0,0
3611,40.67,-73.94,2014/07/01 20:51,1404262260,Clear,0,11.1,27.8,0,0,0,0,0
3612,40.67,-73.94,2014/07/01 21:51,1404265860,Clear,0,-9999,27.2,0,0,0,0,0
3613,40.67,-73.94,2014/07/01 22:51,1404269460,Clear,0,9.3,26.7,0,0,0,0,0
3614,40.67,-73.94,2014/07/01 23:51,1404273060,Clear,0,9.3,26.1,0,0,0,0,0
3615,40.67,-73.94,2014/07/02 00:51,1404276660,Clear,0,9.3,26.1,0,0,0,0,0
3616,40.67,-73.94,2014/07/02 01:51,1404280260,Clear,0,7.4,25.6,0,0,0,0,0
3617,40.67,-73.94,2014/07/02 02:51,1404283860,Clear,0,9.3,25.6,0,0,0,0,0
3618,40.67,-73.94,2014/07/02 03:51,1404287460,Clear,0,7.4,25,0,0,0,0,0
3619,40.67,-73.94,2014/07/02 04:51,1404291060,Clear,0,7.4,25,0,0,0,0,0
3620,40.67,-73.94,2014/07/02 05:51,1404294660,Overcast,0,0,25,0,0,0,0,0
3621,40.67,-73.94,2014/07/02 06:51,1404298260,Clear,0,0,25,0,0,0,0,0
3622,40.67,-73.94,2014/07/02 07:51,1404301860,Clear,0,0,26.1,0,0,0,0,0
3623,40.67,-73.94,2014/07/02 08:51,1404305460,Partly Cloudy,0,0,27.2,0,0,0,0,0
3624,40.67,-73.94,2014/07/02 09:51,1404309060,Clear,0,0,28.3,0,0,0,0,0
3625,40.67,-73.94,2014/07/02 10:51,1404312660,Clear,0,0,30,0,0,0,0,0
3626,40.67,-73.94,2014/07/02 11:51,1404316260,Clear,0,5.6,31.7,0,0,0,0,0
3627,40.67,-73.94,2014/07/02 12:51,1404319860,Clear,0,7.4,31.1,0,0,0,0,0
3628,40.67,-73.94,2014/07/02 13:51,1404323460,Clear,0,5.6,32.2,0,0,0,0,0
3629,40.67,-73.94,2014/07/02 14:51,1404327060,Clear,0,-9999,31.7,0,0,0,0,0
3630,40.67,-73.94,2014/07/02 15:51,1404330660,Clear,190,18.5,31.1,0,0,0,0,0
3631,40.67,-73.94,2014/07/02 16:51,1404334260,Clear,200,13,30,0,0,0,0,0
3632,40.67,-73.94,2014/07/02 17:51,1404337860,Light Rain,20,18.5,25,0,1,0,0,0
3633,40.67,-73.94,2014/07/02 18:51,1404341460,Light Rain,0,11.1,23.3,0,1,0,0,0
3634,40.67,-73.94,2014/07/02 19:51,1404345060,Rain,0,5.6,23.3,0,1,0,0,0
3635,40.67,-73.94,2014/07/02 20:51,1404348660,Scattered Clouds,0,0,22.8,0,0,0,0,0
3636,40.67,-73.94,2014/07/02 21:51,1404352260,Light Rain,250,7.4,22.8,0,1,0,0,0
3637,40.67,-73.94,2014/07/02 22:51,1404355860,Scattered Clouds,150,7.4,22.8,0,0,0,0,0
3638,40.67,-73.94,2014/07/02 23:51,1404359460,Clear,0,0,22.8,0,0,0,0,0
3639,40.67,-73.94,2014/07/03 00:51,1404363060,Clear,290,5.6,22.8,0,0,0,0,0
3640,40.67,-73.94,2014/07/03 01:51,1404366660,Clear,0,0,22.8,0,0,0,0,0
3641,40.67,-73.94,2014/07/03 02:51,1404370260,Clear,0,0,22.8,0,0,0,0,0
3642,40.67,-73.94,2014/07/03 03:51,1404373860,Partly Cloudy,0,0,22.8,0,0,0,0,0
3643,40.67,-73.94,2014/07/03 04:51,1404377460,Rain,0,0,22.8,0,1,0,0,0
3644,40.67,-73.94,2014/07/03 05:51,1404381060,Clear,0,0,22.8,0,0,0,0,0
3645,40.67,-73.94,2014/07/03 06:51,1404384660,Mostly Cloudy,0,0,23.3,0,0,0,0,0
3646,40.67,-73.94,2014/07/03 07:51,1404388260,Partly Cloudy,0,0,23.9,0,0,0,0,0
3647,40.67,-73.94,2014/07/03 08:51,1404391860,Partly Cloudy,0,0,24.4,0,0,0,0,0
3648,40.67,-73.94,2014/07/03 09:51,1404395460,Scattered Clouds,0,5.6,26.1,0,0,0,0,0
3649,40.67,-73.94,2014/07/03 10:51,1404399060,Mostly Cloudy,0,0,27.2,0,0,0,0,0
3650,40.67,-73.94,2014/07/03 11:51,1404402660,Haze,260,7.4,28.9,0,0,0,0,0
3651,40.67,-73.94,2014/07/03 12:51,1404406260,Mostly Cloudy,0,0,28.9,0,0,0,0,0
3652,40.67,-73.94,2014/07/03 13:51,1404409860,Mostly Cloudy,0,9.3,29.4,0,0,0,0,0
3653,40.67,-73.94,2014/07/03 14:51,1404413460,Mostly Cloudy,0,7.4,28.9,0,0,0,0,0
3654,40.67,-73.94,2014/07/03 15:51,1404417060,Clear,170,14.8,28.9,0,0,0,0,0
3655,40.67,-73.94,2014/07/03 16:51,1404420660,Clear,160,13,28.9,0,0,0,0,0
3656,40.67,-73.94,2014/07/03 17:51,1404424260,Partly Cloudy,0,5.6,27.8,0,0,0,0,0
3657,40.67,-73.94,2014/07/03 18:51,1404427860,Clear,0,9.3,27.2,0,0,0,0,0
3658,40.67,-73.94,2014/07/03 19:51,1404431460,Scattered Clouds,260,9.3,23.3,0,0,0,0,0
3659,40.67,-73.94,2014/07/03 20:51,1404435060,Heavy Rain,280,14.8,20.6,1,1,0,0,0
3660,40.67,-73.94,2014/07/03 21:51,1404438660,Partly Cloudy,0,0,21.1,0,0,0,0,0
3661,40.67,-73.94,2014/07/03 22:51,1404442260,Clear,130,5.6,21.1,0,0,0,0,0
3662,40.67,-73.94,2014/07/03 23:51,1404445860,Scattered Clouds,0,0,21.1,0,0,0,0,0
3663,40.67,-73.94,2014/07/04 00:51,1404449460,Scattered Clouds,0,0,21.7,0,0,0,0,0
3664,40.67,-73.94,2014/07/04 01:51,1404453060,Clear,0,5.6,21.1,0,0,0,0,0
3665,40.67,-73.94,2014/07/04 02:51,1404456660,Mostly Cloudy,0,0,21.7,0,0,0,0,0
3666,40.67,-73.94,2014/07/04 03:51,1404460260,Overcast,0,0,21.7,0,0,0,0,0
3667,40.67,-73.94,2014/07/04 04:51,1404463860,Overcast,0,0,21.7,0,0,0,0,0
3668,40.67,-73.94,2014/07/04 05:51,1404467460,Overcast,0,0,21.7,0,0,0,0,0
3669,40.67,-73.94,2014/07/04 06:51,1404471060,Partly Cloudy,0,5.6,21.7,0,0,0,0,0
3670,40.67,-73.94,2014/07/04 07:51,1404474660,Mostly Cloudy,0,11.1,21.7,0,0,0,0,0
3671,40.67,-73.94,2014/07/04 08:51,1404478260,Overcast,0,9.3,21.1,0,0,0,0,0
3672,40.67,-73.94,2014/07/04 09:51,1404481860,Scattered Clouds,0,7.4,21.7,0,0,0,0,0
3673,40.67,-73.94,2014/07/04 10:51,1404485460,Clear,0,11.1,22.8,0,0,0,0,0
3674,40.67,-73.94,2014/07/04 11:51,1404489060,Mostly Cloudy,60,13,23.3,0,0,0,0,0
3675,40.67,-73.94,2014/07/04 12:51,1404492660,Overcast,40,13,22.2,0,0,0,0,0
3676,40.67,-73.94,2014/07/04 13:51,1404496260,Light Rain,360,14.8,19.4,0,1,0,0,0
3677,40.67,-73.94,2014/07/04 14:51,1404499860,Light Rain,0,7.4,19.4,0,1,0,0,0
3678,40.67,-73.94,2014/07/04 15:51,1404503460,Light Rain,50,13,19.4,0,1,0,0,0
3679,40.67,-73.94,2014/07/04 16:51,1404507060,Overcast,0,9.3,18.9,0,0,0,0,0
3680,40.67,-73.94,2014/07/04 17:51,1404510660,Mostly Cloudy,0,0,20.6,0,0,0,0,0
3681,40.67,-73.94,2014/07/04 18:51,1404514260,Overcast,0,-9999,21.1,0,0,0,0,0
3682,40.67,-73.94,2014/07/04 19:51,1404517860,Overcast,0,9.3,21.7,0,0,0,0,0
3683,40.67,-73.94,2014/07/04 20:51,1404521460,Scattered Clouds,0,11.1,21.1,0,0,0,0,0
3684,40.67,-73.94,2014/07/04 21:51,1404525060,Clear,300,13,20.6,0,0,0,0,0
3685,40.67,-73.94,2014/07/04 22:51,1404528660,Clear,300,14.8,20,0,0,0,0,0
3686,40.67,-73.94,2014/07/04 23:51,1404532260,Clear,0,11.1,19.4,0,0,0,0,0
3687,40.67,-73.94,2014/07/05 00:51,1404535860,Clear,300,18.5,19.4,0,0,0,0,0
3688,40.67,-73.94,2014/07/05 01:51,1404539460,Clear,0,11.1,18.9,0,0,0,0,0
3689,40.67,-73.94,2014/07/05 02:51,1404543060,Clear,0,7.4,18.3,0,0,0,0,0
3690,40.67,-73.94,2014/07/05 03:51,1404546660,Clear,290,11.1,18.3,0,0,0,0,0
3691,40.67,-73.94,2014/07/05 04:51,1404550260,Clear,270,13,17.8,0,0,0,0,0
3692,40.67,-73.94,2014/07/05 05:51,1404553860,Clear,0,11.1,17.8,0,0,0,0,0
3693,40.67,-73.94,2014/07/05 06:51,1404557460,Clear,290,13,17.8,0,0,0,0,0
3694,40.67,-73.94,2014/07/05 07:51,1404561060,Clear,270,9.3,18.3,0,0,0,0,0
3695,40.67,-73.94,2014/07/05 08:51,1404564660,Clear,290,14.8,19.4,0,0,0,0,0
3696,40.67,-73.94,2014/07/05 09:51,1404568260,Clear,0,-9999,21.1,0,0,0,0,0
3697,40.67,-73.94,2014/07/05 10:51,1404571860,Clear,300,13,22.8,0,0,0,0,0
3698,40.67,-73.94,2014/07/05 11:51,1404575460,Partly Cloudy,310,13,23.9,0,0,0,0,0
3699,40.67,-73.94,2014/07/05 12:51,1404579060,Partly Cloudy,280,18.5,25,0,0,0,0,0
3700,40.67,-73.94,2014/07/05 13:51,1404582660,Scattered Clouds,0,5.6,26.1,0,0,0,0,0
3701,40.67,-73.94,2014/07/05 14:51,1404586260,Partly Cloudy,270,13,26.1,0,0,0,0,0
3702,40.67,-73.94,2014/07/05 15:51,1404589860,Clear,0,9.3,26.7,0,0,0,0,0
3703,40.67,-73.94,2014/07/05 16:51,1404593460,Clear,0,9.3,26.7,0,0,0,0,0
3704,40.67,-73.94,2014/07/05 17:51,1404597060,Clear,290,16.7,26.7,0,0,0,0,0
3705,40.67,-73.94,2014/07/05 18:51,1404600660,Clear,280,14.8,26.7,0,0,0,0,0
3706,40.67,-73.94,2014/07/05 19:51,1404604260,Clear,290,14.8,26.1,0,0,0,0,0
3707,40.67,-73.94,2014/07/05 20:51,1404607860,Clear,0,7.4,24.4,0,0,0,0,0
3708,40.67,-73.94,2014/07/05 21:51,1404611460,Clear,270,7.4,24.4,0,0,0,0,0
3709,40.67,-73.94,2014/07/05 22:51,1404615060,Clear,0,7.4,23.9,0,0,0,0,0
3710,40.67,-73.94,2014/07/05 23:51,1404618660,Clear,260,5.6,22.8,0,0,0,0,0
3711,40.67,-73.94,2014/07/06 00:51,1404622260,Clear,260,5.6,22.2,0,0,0,0,0
3712,40.67,-73.94,2014/07/06 01:51,1404625860,Clear,0,-9999,21.7,0,0,0,0,0
3713,40.67,-73.94,2014/07/06 02:51,1404629460,Clear,0,5.6,21.1,0,0,0,0,0
3714,40.67,-73.94,2014/07/06 03:51,1404633060,Clear,0,5.6,20.6,0,0,0,0,0
3715,40.67,-73.94,2014/07/06 04:51,1404636660,Clear,270,11.1,20,0,0,0,0,0
3716,40.67,-73.94,2014/07/06 05:51,1404640260,Clear,0,0,19.4,0,0,0,0,0
3717,40.67,-73.94,2014/07/06 06:51,1404643860,Clear,280,5.6,19.4,0,0,0,0,0
3718,40.67,-73.94,2014/07/06 07:51,1404647460,Clear,0,7.4,20.6,0,0,0,0,0
3719,40.67,-73.94,2014/07/06 08:51,1404651060,Clear,0,0,22.2,0,0,0,0,0
3720,40.67,-73.94,2014/07/06 09:51,1404654660,Clear,0,0,23.9,0,0,0,0,0
3721,40.67,-73.94,2014/07/06 10:51,1404658260,Clear,0,5.6,25.6,0,0,0,0,0
3722,40.67,-73.94,2014/07/06 11:51,1404661860,Clear,260,11.1,27.8,0,0,0,0,0
3723,40.67,-73.94,2014/07/06 12:51,1404665460,Clear,0,9.3,28.3,0,0,0,0,0
3724,40.67,-73.94,2014/07/06 13:51,1404669060,Clear,230,9.3,29,0,0,0,0,0
3725,40.67,-73.94,2014/07/06 14:51,1404672660,Clear,0,-9999,28.9,0,0,0,0,0
3726,40.67,-73.94,2014/07/06 15:51,1404676260,Clear,0,11.1,28.9,0,0,0,0,0
3727,40.67,-73.94,2014/07/06 16:51,1404679860,Clear,0,11.1,28.3,0,0,0,0,0
3728,40.67,-73.94,2014/07/06 17:51,1404683460,Clear,270,16.7,28.9,0,0,0,0,0
3729,40.67,-73.94,2014/07/06 18:51,1404687060,Clear,0,11.1,27.2,0,0,0,0,0
3730,40.67,-73.94,2014/07/06 19:51,1404690660,Clear,260,13,27.2,0,0,0,0,0
3731,40.67,-73.94,2014/07/06 20:51,1404694260,Clear,0,11.1,26.1,0,0,0,0,0
3732,40.67,-73.94,2014/07/06 21:51,1404697860,Clear,0,9.3,25.6,0,0,0,0,0
3733,40.67,-73.94,2014/07/06 22:51,1404701460,Clear,0,-9999,24.4,0,0,0,0,0
3734,40.67,-73.94,2014/07/06 23:51,1404705060,Clear,0,5.6,23.9,0,0,0,0,0
3735,40.67,-73.94,2014/07/07 00:51,1404708660,Clear,0,7.4,23.3,0,0,0,0,0
3736,40.67,-73.94,2014/07/07 01:51,1404712260,Partly Cloudy,0,-9999,23.3,0,0,0,0,0
3737,40.67,-73.94,2014/07/07 02:51,1404715860,Overcast,240,16.7,22.8,0,0,0,0,0
3738,40.67,-73.94,2014/07/07 03:51,1404719460,Overcast,0,-9999,22.8,0,0,0,0,0
3739,40.67,-73.94,2014/07/07 04:51,1404723060,Overcast,0,5.6,22.8,0,0,0,0,0
3740,40.67,-73.94,2014/07/07 05:51,1404726660,Overcast,0,5.6,22.2,0,0,0,0,0
3741,40.67,-73.94,2014/07/07 06:51,1404730260,Mostly Cloudy,0,5.6,22.8,0,0,0,0,0
3742,40.67,-73.94,2014/07/07 07:51,1404733860,Clear,0,5.6,22.8,0,0,0,0,0
3743,40.67,-73.94,2014/07/07 08:51,1404737460,Clear,0,5.6,24.4,0,0,0,0,0
3744,40.67,-73.94,2014/07/07 09:51,1404741060,Clear,0,5.6,26.1,0,0,0,0,0
3745,40.67,-73.94,2014/07/07 10:51,1404744660,Clear,0,7.4,27.2,0,0,0,0,0
3746,40.67,-73.94,2014/07/07 11:51,1404748260,Clear,260,11.1,29.4,0,0,0,0,0
3747,40.67,-73.94,2014/07/07 12:51,1404751860,Partly Cloudy,0,11.1,30.6,0,0,0,0,0
3748,40.67,-73.94,2014/07/07 13:51,1404755460,Clear,240,16.7,31.1,0,0,0,0,0
3749,40.67,-73.94,2014/07/07 14:51,1404759060,Partly Cloudy,0,-9999,31.1,0,0,0,0,0
3750,40.67,-73.94,2014/07/07 15:51,1404762660,Clear,0,11.1,31.1,0,0,0,0,0
3751,40.67,-73.94,2014/07/07 16:51,1404766260,Clear,0,9.3,32.2,0,0,0,0,0
3752,40.67,-73.94,2014/07/07 17:51,1404769860,Clear,0,11.1,30.6,0,0,0,0,0
3753,40.67,-73.94,2014/07/07 18:51,1404773460,Clear,0,-9999,31.1,0,0,0,0,0
3754,40.67,-73.94,2014/07/07 19:51,1404777060,Clear,0,7.4,30,0,0,0,0,0
3755,40.67,-73.94,2014/07/07 20:51,1404780660,Clear,0,9.3,29.4,0,0,0,0,0
3756,40.67,-73.94,2014/07/07 21:51,1404784260,Clear,240,13,29.4,0,0,0,0,0
3757,40.67,-73.94,2014/07/07 22:51,1404787860,Clear,0,7.4,28.3,0,0,0,0,0
3758,40.67,-73.94,2014/07/07 23:51,1404791460,Clear,0,7.4,27.8,0,0,0,0,0
3759,40.67,-73.94,2014/07/08 00:51,1404795060,Overcast,0,11.1,26.7,0,0,0,0,0
3760,40.67,-73.94,2014/07/08 01:51,1404798660,Light Rain,0,0,22.2,0,1,0,0,0
3761,40.67,-73.94,2014/07/08 02:51,1404802260,Mostly Cloudy,260,9.3,21.7,0,0,0,0,0
3762,40.67,-73.94,2014/07/08 03:51,1404805860,Clear,0,0,22.2,0,0,0,0,0
3763,40.67,-73.94,2014/07/08 04:51,1404809460,Clear,0,5.6,22.2,0,0,0,0,0
3764,40.67,-73.94,2014/07/08 05:51,1404813060,Clear,0,0,22.2,0,0,0,0,0
3765,40.67,-73.94,2014/07/08 06:51,1404816660,Clear,230,5.6,23.3,0,0,0,0,0
3766,40.67,-73.94,2014/07/08 07:51,1404820260,Clear,0,9.3,24.4,0,0,0,0,0
3767,40.67,-73.94,2014/07/08 08:51,1404823860,Clear,0,9.3,25,0,0,0,0,0
3768,40.67,-73.94,2014/07/08 09:51,1404827460,Clear,0,9.3,26.7,0,0,0,0,0
3769,40.67,-73.94,2014/07/08 10:51,1404831060,Clear,0,5.6,28,0,0,0,0,0
3770,40.67,-73.94,2014/07/08 11:51,1404834660,Clear,0,7.4,31.1,0,0,0,0,0
3771,40.67,-73.94,2014/07/08 12:51,1404838260,Partly Cloudy,0,9.3,31.7,0,0,0,0,0
3772,40.67,-73.94,2014/07/08 13:51,1404841860,Scattered Clouds,0,-9999,31.7,0,0,0,0,0
3773,40.67,-73.94,2014/07/08 14:51,1404845460,Clear,170,7.4,31.7,0,0,0,0,0
3774,40.67,-73.94,2014/07/08 15:51,1404849060,Clear,0,7.4,31.1,0,0,0,0,0
3775,40.67,-73.94,2014/07/08 16:51,1404852660,Clear,190,7.4,31.1,0,0,0,0,0
3776,40.67,-73.94,2014/07/08 17:51,1404856260,Scattered Clouds,0,-9999,31.7,0,0,0,0,0
3777,40.67,-73.94,2014/07/08 18:51,1404859860,Clear,0,9.3,30,0,0,0,0,0
3778,40.67,-73.94,2014/07/08 19:51,1404863460,Clear,0,9.3,29.4,0,0,0,0,0
3779,40.67,-73.94,2014/07/08 20:51,1404867060,Clear,0,5.6,28.9,0,0,0,0,0
3780,40.67,-73.94,2014/07/08 21:51,1404870660,Clear,0,-9999,28.9,0,0,0,0,0
3781,40.67,-73.94,2014/07/08 22:51,1404874260,Light Rain,250,20.4,25,0,1,0,0,0
3782,40.67,-73.94,2014/07/08 23:51,1404877860,Clear,0,11.1,24.4,0,0,0,0,0
3783,40.67,-73.94,2014/07/09 00:51,1404881460,Clear,0,-9999,23.9,0,0,0,0,0
3784,40.67,-73.94,2014/07/09 01:51,1404885060,Clear,240,11.1,22.8,0,0,0,0,0
3785,40.67,-73.94,2014/07/09 02:51,1404888660,Clear,0,11.1,22.8,0,0,0,0,0
3786,40.67,-73.94,2014/07/09 03:51,1404892260,Clear,0,-9999,22.8,0,0,0,0,0
3787,40.67,-73.94,2014/07/09 04:51,1404895860,Clear,0,9.3,22.8,0,0,0,0,0
3788,40.67,-73.94,2014/07/09 05:51,1404899460,Clear,0,-9999,22.2,0,0,0,0,0
3789,40.67,-73.94,2014/07/09 06:51,1404903060,Clear,0,7.4,22.2,0,0,0,0,0
3790,40.67,-73.94,2014/07/09 07:51,1404906660,Clear,0,5.6,22.8,0,0,0,0,0
3791,40.67,-73.94,2014/07/09 08:51,1404910260,Clear,0,7.4,24.4,0,0,0,0,0
3792,40.67,-73.94,2014/07/09 09:51,1404913860,Scattered Clouds,0,11.1,25.6,0,0,0,0,0
3793,40.67,-73.94,2014/07/09 10:51,1404917460,Scattered Clouds,0,0,27.2,0,0,0,0,0
3794,40.67,-73.94,2014/07/09 11:51,1404921060,Scattered Clouds,0,5.6,27.2,0,0,0,0,0
3795,40.67,-73.94,2014/07/09 12:51,1404924660,Partly Cloudy,0,5.6,29.4,0,0,0,0,0
3796,40.67,-73.94,2014/07/09 13:51,1404928260,Clear,240,16.7,30,0,0,0,0,0
3797,40.67,-73.94,2014/07/09 14:51,1404931860,Scattered Clouds,0,7.4,29.4,0,0,0,0,0
3798,40.67,-73.94,2014/07/09 15:51,1404935460,Scattered Clouds,0,11.1,28.9,0,0,0,0,0
3799,40.67,-73.94,2014/07/09 16:51,1404939060,Mostly Cloudy,170,13,28.3,0,0,0,0,0
3800,40.67,-73.94,2014/07/09 17:51,1404942660,Clear,0,7.4,27.8,0,0,0,0,0
3801,40.67,-73.94,2014/07/09 18:51,1404946260,Partly Cloudy,0,5.6,27.2,0,0,0,0,0
3802,40.67,-73.94,2014/07/09 19:51,1404949860,Scattered Clouds,0,-9999,28.9,0,0,0,0,0
3803,40.67,-73.94,2014/07/09 20:51,1404953460,Scattered Clouds,0,0,21.7,0,0,0,0,0
3804,40.67,-73.94,2014/07/09 21:51,1404957060,Clear,0,0,22.8,0,0,0,0,0
3805,40.67,-73.94,2014/07/09 22:51,1404960660,Clear,350,9.3,22.8,0,0,0,0,0
3806,40.67,-73.94,2014/07/09 23:51,1404964260,Mostly Cloudy,0,0,24.4,0,0,0,0,0
3807,40.67,-73.94,2014/07/10 00:51,1404967860,Mostly Cloudy,0,0,22.8,0,0,0,0,0
3808,40.67,-73.94,2014/07/10 01:51,1404971460,Scattered Clouds,0,0,23.3,0,0,0,0,0
3809,40.67,-73.94,2014/07/10 02:51,1404975060,Clear,0,0,23.9,0,0,0,0,0
3810,40.67,-73.94,2014/07/10 03:51,1404978660,Clear,0,0,23.3,0,0,0,0,0
3811,40.67,-73.94,2014/07/10 04:51,1404982260,Clear,0,5.6,22.2,0,0,0,0,0
3812,40.67,-73.94,2014/07/10 05:51,1404985860,Clear,50,9.3,22.2,0,0,0,0,0
3813,40.67,-73.94,2014/07/10 06:51,1404989460,Scattered Clouds,30,9.3,22.2,0,0,0,0,0
3814,40.67,-73.94,2014/07/10 07:51,1404993060,Partly Cloudy,0,11.1,22.2,0,0,0,0,0
3815,40.67,-73.94,2014/07/10 08:51,1404996660,Mostly Cloudy,0,5.6,22.8,0,0,0,0,0
3816,40.67,-73.94,2014/07/10 09:51,1405000260,Scattered Clouds,0,7.4,23.3,0,0,0,0,0
3817,40.67,-73.94,2014/07/10 10:51,1405003860,Scattered Clouds,0,5.6,23.9,0,0,0,0,0
3818,40.67,-73.94,2014/07/10 11:51,1405007460,Clear,0,7.4,24.4,0,0,0,0,0
3819,40.67,-73.94,2014/07/10 12:51,1405011060,Clear,0,7.4,25.6,0,0,0,0,0
3820,40.67,-73.94,2014/07/10 13:51,1405014660,Mostly Cloudy,0,9.3,26.7,0,0,0,0,0
3821,40.67,-73.94,2014/07/10 14:51,1405018260,Clear,0,5.6,27.2,0,0,0,0,0
3822,40.67,-73.94,2014/07/10 15:51,1405021860,Clear,0,5.6,27.2,0,0,0,0,0
3823,40.67,-73.94,2014/07/10 16:51,1405025460,Clear,0,9.3,28,0,0,0,0,0
3824,40.67,-73.94,2014/07/10 17:51,1405029060,Clear,0,0,26.1,0,0,0,0,0
3825,40.67,-73.94,2014/07/10 18:51,1405032660,Clear,0,9.3,24.4,0,0,0,0,0
